widx,source_catalog,FIRST_ID,RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,L_1.4GHz_log,M_{BH},alpha,NVSS_ID,Plate,Julian,Fibre,Host_name,f_name,f_Seq,Other,PosRef,Offset,f_z,Flux_FIRST_1400MHz,Flux_NVSS_1400MHz,Flux_3000MHz,Flux_150MHz,RCl,Size_rad,LAS,OA,Rc,g-r,Mr,Mstar,R_50,D_4000,C,mu_50,eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Cluster_Name,zCl,f_zCl,Dc,Sep,Dl,r500,RL*500,M500,N500,xmatch_zgated
2284,Lao,J095554.0+412825,148.97261,41.47263,1.05966,False,False,False,True,False,False,False,False,False,26.24,,1.21,,,,,DESI J095553.43+412821.5,,,,,,p,23.32,,9.26,,,258.0,31.0,139.4,22.4,,,,,,,,,,,,,,,,,,,,,,,,,
2285,Lao,J095603.1+233809,149.01408,23.63639,0.34411,False,True,False,True,False,False,False,False,False,25.3,,1.19,,,,,DESI J095603.38+233811.0,"g,j",,,,,p,44.15,,17.76,,,257.0,51.0,156.2,66.6,1.7,,,,,,,,,,,,,,WHL J095603.4+233811,0.3437,s,1400.0,0.0,0.0,0.744,37.78,1.7,19.0,
2286,Lao,J095612.7+215859,149.0516,21.98571,0.40205,False,False,True,True,False,False,False,False,False,25.24,,0.81,,,,,DESI J095612.38+215908.6,,,,,,p,30.27,,16.36,,,379.0,68.0,131.2,85.3,1.57,,,,,,,,,,,,,,WH J095608.5+215805,0.8627,p,3046.0,83.0,658.0,0.457,15.47,0.71,6.0,
2287,Lao,J095626.5+274444,149.10961,27.74487,0.71098,False,False,False,True,False,False,False,False,False,25.7,9.22,0.73,,,,,WISEA J095626.30+274441.5,,,,,,s,23.9,,13.71,,,177.0,24.0,106.1,10.8,2.26,-23.06,,,,,,,,,,,,,Y21 J095626.3+274442,0.7114,s,2618.0,1.0,7.0,0.691,42.4,1.9,20.0,
2288,Lao,J095650.0+090811,149.20795,9.13858,0.48421,False,False,True,True,False,False,False,False,False,25.23,,0.54,,,,,DESI J095649.91+090818.9,,,,,,p,21.6,,14.27,,,216.0,35.0,99.2,19.0,1.91,,,,,,,,,,,,,,WHL J095649.9+090819,0.4926,s,1926.0,0.0,0.0,0.65,28.64,1.3,21.0,
2289,Lao,J095652.6-022748,149.21615,-2.46265,0.50667,False,False,True,False,True,False,False,False,False,25.37,,0.87,,,,,DESI J095651.87-022745.5,,,,,,p,23.52,,12.14,,,304.0,48.0,80.3,20.7,1.98,,,,,,,,,,,,,,WHL J095651.9-022746,0.4948,s,1934.0,0.0,0.0,0.85,57.71,3.41,21.0,
2290,Lao,J095700.4+061007,149.25135,6.1675,1.12365,False,False,False,False,True,False,False,False,False,26.09,,0.68,,,,,DESI J095700.32+061003.0,,,,,,p,21.04,,12.54,,,303.0,36.0,46.5,44.0,1.21,,,,,,,,,,,,,,,,,,,,,,,,
2291,Lao,J095700.9-064358,149.25181,-6.74046,0.1394,False,True,False,False,True,False,False,False,False,25.39,,1.6,,,,,WISEA J095700.43-064425.6,j,,,,,s,403.17,,119.12,,,407.0,160.0,25.7,131.3,,,,,,,,,,,,,,,WHY18 J095700.4-064425,0.1399,p,601.0,0.0,0.0,0.852,43.75,1.96,28.0,
2292,Lao,J095714.5+095243,149.31128,9.8795,0.27905,False,False,True,False,True,False,False,False,False,24.98,8.04,1.07,,,,,WISEA J095714.70+095246.2,,,,,,s,35.94,,15.88,,,92.0,21.0,74.4,9.1,1.56,-22.99,,,,,,,,,,,,,maxBCG J095720.7+095252,0.2863,s,1184.0,89.0,397.0,1.159,118.79,5.16,60.0,
2295,Lao,J095729.3+074718,149.37217,7.78858,0.40156,False,True,False,True,False,False,False,False,False,24.88,8.24,0.9,,,,,WISEA J095729.32+074718.8,,,,,,s,13.01,,6.53,,,128.0,23.0,164.3,20.1,1.88,-22.96,,,,,,,,,,,,,GMBCG J095729.3+074719,0.4015,s,1610.0,0.0,0.0,0.698,35.38,1.59,16.0,
2296,Lao,J095734.5+193814,149.39225,19.63716,0.17125,False,True,False,False,True,False,False,False,False,24.77,8.88,1.02,,,,,WISEA J095734.14+193813.7,,,,,,s,67.25,,31.01,,,81.0,27.0,80.0,9.0,1.25,-23.15,,,,,,,,,,,,,maxBCG J095734.1+193814,0.1861,p,790.0,0.0,0.0,1.055,83.54,3.67,44.0,
2297,Lao,J095738.8+551108,149.41175,55.18573,,False,False,True,True,False,False,False,False,False,,,1.04,,,,,,,,,,,,57.14,,25.93,,,,24.0,139.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
2298,Lao,J095752.1+304931,149.4661,30.82383,0.31911,False,False,False,True,False,False,False,False,False,25.41,,1.38,,,,,DESI J095751.86+304925.8,,,,,,p,65.21,,22.72,,,226.0,47.0,147.7,41.8,1.28,,,,,,,,,,,,,,,,,,,,,,,,
2299,Lao+Mirabest,J095800.1+032722,149.49721,3.45717,0.16533,False,True,False,False,True,False,False,False,False,25.77,,1.14,J095759+032726,572.0,52289.0,229.0,DESI J095759.33+032725.9,g,,,,,s,704.93,669.0,296.36,,4.0,281.0,96.0,23.7,56.4,1.15,,,,,,,,,,,,,,maxBCG J095759.3+032726,0.1653,s,706.0,0.0,0.0,0.927,56.01,2.49,45.0,Y
2300,Lao,J095801.2+191606,149.49814,19.26936,0.10954,False,True,False,True,False,False,False,False,False,25.15,,0.92,,,,,DESI J095759.55+191609.7,,,,,,p,428.59,,213.05,,,259.0,125.0,159.3,210.0,1.02,,,,,,,,,,,,,,maxBCG J095759.4+191607,0.0981,s,426.0,3.0,6.0,0.744,26.54,1.21,24.0,
2301,Lao,J095811.6+193802,149.55004,19.63385,0.40914,False,False,False,True,False,False,False,False,False,25.75,,0.91,,,,,SDSS J095812.00+193801.8,,,,,,s,90.62,,45.26,,,343.0,61.0,161.5,51.1,1.84,,,,,,,,,,,,,,CFSFDP J095812.0+193802,0.4092,s,1637.0,0.0,0.0,0.542,14.88,0.69,12.0,
2302,Lao,J095811.7+225053,149.54961,22.84878,0.19423,False,True,False,True,False,False,False,False,False,25.1,8.95,0.78,,,,,WISEA J095811.90+225055.5,,,,,,s,113.37,,62.49,,,157.0,47.0,140.5,31.7,1.28,-23.14,,,,,,,,,,,,,maxBCG J095811.9+225056,0.1942,s,823.0,0.0,0.0,0.882,50.16,2.24,33.0,
2303,Lao,J095823.6+024920,149.60009,2.82116,0.34471,False,False,False,True,False,False,False,False,False,25.47,,1.28,,,,,SDSS J095824.01+024916.2,,,,,,s,63.02,,23.79,,,253.0,50.0,145.9,39.3,1.72,,,,,,,,,,,,,,WHL J095824.0+024916,0.3485,s,1418.0,0.0,0.0,0.863,56.44,2.51,26.0,
2304,Lao,J095833.6-080416,149.63854,-8.06978,0.29427,False,False,False,True,False,False,False,False,False,25.17,,0.65,,,,,DESI J095833.25-080411.2,,,,,,p,54.63,,33.18,,,277.0,61.0,128.8,51.2,,,,,,,,,,,,,,,Y21 J095826.9-080505,0.2562,p,1068.0,108.0,445.0,0.589,17.98,0.83,13.0,
2305,Lao,J095845.6+071206,149.69028,7.20173,,False,False,False,True,False,False,False,False,False,,,0.72,,,,,,,,,,,,17.32,,9.99,,,,29.0,145.3,20.9,-0.06,,,,,,,,,,,,,,,,,,,,,,,,
2306,Lao,J095848.0-043011,149.69903,-4.50348,1.43174,False,False,True,True,False,False,False,False,False,26.08,,0.57,,,,,DESI J095847.77-043012.5,,,,,,p,13.11,,8.46,,,260.0,30.0,149.5,19.7,,,,,,,,,,,,,,,WH J095840.1-042850,0.6823,p,2532.0,141.0,1029.0,0.406,11.08,0.52,6.0,
2307,Lao,J095855.8+520512,149.73325,52.08747,0.38341,False,False,False,True,False,False,False,False,False,25.47,,1.24,,,,,DESI J095855.98+520514.9,,,,,,p,50.35,,19.56,,,254.0,47.0,154.9,39.9,0.68,,,,,,,,,,,,,,Y21 J095841.9+520639,0.6206,s,2342.0,155.0,1086.0,0.57,26.91,1.22,9.0,
2308,Lao,J095857.8+185019,149.74085,18.83882,,False,True,False,True,False,False,False,False,False,,,1.76,,,,,,,,,,,,17.21,,4.51,,,,15.0,128.6,6.3,,,,,,,,,,,,,,,,,,,,,,,,,
2309,Sasmal,J095903.5-045409,149.7647083,-4.902638889,,False,True,False,True,False,False,False,False,False,,,,,,,,,,,1,EE,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,Lao,J095926.3+523806,149.86006,52.63564,0.61507,False,True,False,True,False,False,False,False,False,25.26,,0.88,,,,,WISEA J095926.41+523808.3,,,,,,s,11.45,,5.84,,,111.0,16.0,132.5,7.0,1.83,,,,,,,,,,,,,,WHL J095926.4+523808,0.615,s,2325.0,0.0,0.0,0.67,38.22,1.72,17.0,
2311,Lao,J095937.0+082919,149.90429,8.48847,0.39666,False,False,False,True,False,False,False,False,False,25.68,,0.74,,,,,WISEA J095937.02+082918.4,a,,,,,s,87.74,,50.01,,,149.0,27.0,160.8,20.5,1.69,,,,,,,,,,,,,,WH J095929.7+082824,0.3971,s,1594.0,122.0,675.0,0.527,10.88,0.51,6.0,
2313,Lao,J095952.5+244752,149.96759,24.79958,0.55515,False,False,True,True,False,False,False,False,False,25.62,8.69,0.72,,,,,WISEA J095952.22+244758.4,j,,,,,s,35.91,,20.73,,,299.0,45.0,102.0,16.6,1.89,-23.0,,,,,,,,,,,,,WHL J095952.2+244758,0.5552,s,2134.0,0.0,0.0,0.615,27.58,1.25,15.0,
2314,Lao,J095955.5+105815,149.97724,10.97075,0.25945,False,False,False,False,True,False,False,False,False,24.92,,0.27,,,,,WISEA J095954.53+105814.7,,,,,,s,44.35,,36.0,,,158.0,38.0,66.4,14.9,1.48,,,,,,,,,,,,,,CFSFDP J095945.8+105844,0.6728,s,2503.0,132.0,958.0,0.64,28.61,1.3,13.0,
2315,Lao+Sasmal,J095956.6+564117,149.98617,56.68797,0.58776,False,False,False,True,False,False,False,False,False,25.42,,0.69,,,,,DESI J095956.68+564116.7,f,,,EE,,p,20.25,,11.99,77.0,,205.0,30.0,156.3,20.0,1.93,,,,,,,,,,,,,,,,,,,,,,,,
2316,Lao,J100000.6+434746,150.00249,43.79617,,False,False,False,True,False,False,False,False,False,,,1.1,,,,,,,,,,,,65.68,,28.36,,,,27.0,134.1,13.9,,,,,,,,,,,,,,,,,,,,,,,,,
2317,Lao,J100021.2-024434,150.08889,-2.74276,0.52668,False,False,False,False,True,False,False,False,False,25.33,,0.37,,,,,WISEA J100021.33-024433.9,,,,,,s,23.87,,18.03,,,304.0,47.0,39.0,7.6,1.85,,,,,,,,,,,,,,AMF J100022.1-024415,0.5333,s,2062.0,22.0,143.0,0.929,83.17,3.65,42.0,
2318,Lao,J100026.6+100645,150.11242,10.11167,0.27749,False,True,False,True,False,False,False,False,False,25.37,8.83,1.03,,,,,WISEA J100026.98+100642.0,,,,,,s,89.13,,40.54,,,209.0,48.0,153.1,41.3,1.58,-23.36,,,,,,,,,,,,,WHL J100027.0+100642,0.2775,s,1151.0,0.0,0.0,0.834,47.68,2.13,22.0,
2319,Lao,J100027.0+541419,150.10976,54.24057,0.84666,False,True,False,True,False,False,False,False,False,25.58,,1.1,,,,,DESI J100026.34+541426.0,,,,,,p,9.64,,4.16,,,118.0,15.0,151.4,9.5,1.96,,,,,,,,,,,,,,CFSFDP J100030.5+541424,0.8182,p,2924.0,37.0,288.0,0.702,49.92,2.22,22.0,
2320,Lao,J100031.9-060552,150.13298,-6.09782,,False,False,False,True,False,False,False,False,False,,,1.2,,,,,,,,,,,,122.36,,48.89,,,,55.0,131.1,33.7,,,,,,,,,,,,,,,,,,,,,,,,,
2321,Lao,J100051.3-022017,150.21525,-2.33786,0.45272,False,False,False,True,False,False,False,False,False,25.61,,1.38,,,,,DESI J100051.66-022016.3,,,,,,p,43.36,,15.13,,,400.0,67.0,156.3,62.0,1.89,,,,,,,,,,,,,,AMF J100051.2-022101,0.4748,p,1866.0,45.0,276.0,0.495,13.12,0.61,10.0,
2322,Lao,J100053.9+620804,150.22145,62.13401,0.31263,False,False,False,True,False,False,False,False,False,25.15,,0.81,,,,,DESI J100053.15+620802.4,,,,,,p,44.03,,23.74,,,156.0,33.0,137.8,42.8,0.53,,,,,,,,,,,,,,WH J100054.8+620912,0.7789,p,2814.0,71.0,544.0,0.34,10.31,0.48,6.0,
2323,Lao,J100105.5+223757,150.27245,22.632,0.53822,False,False,False,True,False,False,False,False,False,25.45,,0.53,,,,,DESI J100105.39+223755.2,,,,,,p,28.52,,19.0,,,157.0,24.0,102.6,8.1,1.45,,,,,,,,,,,,,,GMBCG J150.28915+22.67032,0.419,p,1672.0,149.0,851.0,,,,,
2324,Lao,J100109.7+100504,150.28699,10.08431,0.15949,False,False,True,True,False,False,False,False,False,24.72,,0.85,,,,,WISEA J100108.87+100503.4,,,,,,s,72.15,,37.69,,,128.0,45.0,124.3,53.0,1.18,,,,,,,,,,,,,,maxBCG J100111.0+100440,0.1638,s,700.0,38.0,111.0,0.875,46.86,2.09,27.0,
2325,Lao,J100110.7+105713,150.2946,10.95369,,False,False,True,True,False,False,False,False,False,,,0.58,,,,,,c,,,,,,23.22,,14.93,,,,29.0,118.7,11.5,,,,,,,,,,,,,,,,,,,,,,,,,
2326,Lao+Mirabest,J100112.5+550818,150.29718,55.13938,0.21446,False,False,False,True,False,False,False,False,False,25.22,,0.66,J100111+550822,945.0,52652.0,488.0,WISEA J100111.32+550821.7,,,,,,s,123.34,101.2,74.45,,2.0,223.0,62.0,152.3,65.4,1.35,,,,,,,,,,,,,,WHL J100111.3+550822,0.2145,s,904.0,0.0,0.0,0.87,47.98,2.14,22.0,Y
2327,Lao,J100124.9+062412,150.35351,6.4021,0.55865,False,False,True,True,False,False,False,False,False,25.51,8.47,0.98,,,,,WISEA J100124.84+062407.5,,,,,,s,24.66,,11.72,,,180.0,27.0,151.3,32.0,1.46,-23.17,,,,,,,,,,,,,,,,,,,,,,,
2328,Lao+Mirabest,J100129.5+043439,150.3698,4.577,0.22153,False,False,False,True,False,False,False,False,False,25.25,,1.2,J100129+043437,572.0,52289.0,550.0,WISEA J100128.75+043437.2,,,,,,s,110.81,96.0,44.28,,4.0,344.0,93.0,132.9,70.7,1.36,,,,,,,,,,,,,,maxBCG J100128.8+043437,0.2215,s,932.0,0.0,0.0,1.037,82.54,3.62,54.0,Y
2329,Lao,J100138.7+210953,150.41054,21.16542,0.68823,False,False,False,True,False,False,False,False,False,26.17,,1.01,,,,,DESI J100138.53+210955.5,c,,,,,p,66.35,,30.83,,,197.0,27.0,131.4,17.4,2.0,,,,,,,,,,,,,,GMBCG J100132.8+210925,0.3792,p,1530.0,86.0,462.0,0.415,10.92,0.51,7.0,
2330,Lao+Sasmal,J100153.4+492026,150.47321,49.34256,0.17593,False,False,False,True,False,False,False,False,False,24.58,,1.02,,,,,DESI J100153.57+492033.2,f,,1,2MASX,,p,40.49,,18.66,,,117.0,38.0,132.7,14.4,1.2,,,,,,,,,,,,,,maxBCG J100151.3+492034,0.172,s,733.0,22.0,67.0,0.703,23.54,1.07,15.0,N
2331,Lao,J100216.7+251111,150.5696,25.18639,,False,False,False,True,False,False,False,False,False,,,0.52,,,,,,,,,,,,13.66,,9.16,,,,23.0,106.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2332,Lao,J100227.6+190929,150.61486,19.15644,0.35501,False,False,True,True,False,False,False,False,False,25.1,,0.81,,,,,DESI J100227.57+190923.2,,,,,,p,29.38,,15.85,,,134.0,26.0,161.8,17.5,0.98,,,,,,,,,,,,,,,,,,,,,,,,
2333,Lao,J100228.2+273604,150.61832,27.6015,0.90631,False,True,False,True,False,False,False,False,False,25.33,,0.29,,,,,DESI J100228.40+273605.4,c,,,,,p,7.75,,6.2,,,120.0,15.0,127.2,9.1,2.88,,,,,,,,,,,,,,WH J100236.2+273733,0.8511,p,3014.0,136.0,1074.0,0.378,13.45,0.62,6.0,
2334,Lao,J100233.6+211007,150.63937,21.1694,0.55555,False,False,True,True,False,False,False,False,False,24.91,,0.71,,,,,DESI J100233.45+211009.8,,,,,,p,7.06,,4.11,,,166.0,25.0,130.3,33.7,1.93,,,,,,,,,,,,,,,,,,,,,,,,
2335,Lao+Sasmal,J100243.8+475622,150.68349,47.93893,0.06006,False,False,True,True,False,False,False,False,False,22.98,,0.26,,,,,DESI J100244.04+475620.2,f,,"1, 15",SDSS,,p,10.58,,8.67,47.0,,25.0,21.0,159.7,11.3,0.48,,,,,,,,,,,,,,Y21 J100247.6+475710,0.8486,p,3008.0,61.0,481.0,0.588,28.11,1.27,16.0,
2336,Lao,J100314.1+150628,150.80829,15.10843,0.63512,False,False,True,True,False,False,False,False,False,25.34,,0.82,,,,,DESI J100313.99+150630.3,,,,,,p,13.15,,7.05,,,169.0,24.0,166.1,,1.43,,,,,,,,,,,,,,CFSFDP J100306.5+150658,0.6212,p,2344.0,112.0,785.0,0.514,13.2,0.61,10.0,
2337,Lao,J100326.4+122014,150.85917,12.3386,0.66961,False,False,False,True,False,False,False,False,False,25.92,,0.71,,,,,DESI J100326.20+122019.0,,,,,,p,46.81,,27.26,,,231.0,32.0,151.4,18.1,0.9,,,,,,,,,,,,,,MaxBCG J150.90515+12.35160,0.2349,p,985.0,168.0,650.0,,,,,
2338,Lao,J100327.9-043821,150.8686,-4.63586,,False,False,True,True,False,False,False,False,False,,,1.28,,,,,DESI J100328.46-043809.1,,,,,,,580.98,,219.34,,,,93.0,92.7,32.5,,,,,,,,,,,,,,,,,,,,,,,,,
2339,Sasmal,J100346.5+373056,150.944125,37.51569444,,False,False,False,True,False,False,False,False,False,,,-0.57,,,,,,,,"1, 6, 12",2MASX,,,57.0,,,206.0,,,,,,,,,,,,,,,,,,,,WHL J100400.0+373041,0.2791,,,160.09,,0.93,49.81,2.225,24.0,N
2340,Lao,J100348.3+411932,150.95153,41.32575,,False,False,True,True,False,False,False,False,False,,,1.0,,,,,,c,,,,,,30.68,,14.34,,,,52.0,129.0,31.1,,,,,,,,,,,,,,,,,,,,,,,,,
2341,Lao,J100407.3+204807,151.02856,20.8021,0.3147,False,False,False,True,False,False,False,False,False,25.27,8.44,0.98,,,,,WISEA J100406.85+204807.5,,,,,,s,54.2,,25.77,,,185.0,39.0,131.1,57.9,1.59,-22.86,,,,,,,,,,,,,maxBCG J100406.9+204910,0.3147,s,1292.0,63.0,300.0,1.086,111.69,4.86,84.0,
2342,Lao,J100407.3+435328,151.02898,43.88955,0.44539,False,False,True,False,True,False,False,False,False,25.08,,0.61,,,,,WISEA J100406.95+435322.3,,,,,,s,17.87,,11.2,,,147.0,25.0,88.8,9.5,1.88,,,,,,,,,,,,,,WHL J100406.9+435323,0.4484,s,1775.0,0.0,0.0,0.631,25.5,1.16,15.0,
2343,Lao,J100408.8+180438,151.03626,18.0782,1.06075,False,False,False,True,False,False,False,False,False,26.39,,0.43,,,,,DESI J100408.70+180441.5,,,,,,p,57.68,,41.64,,,292.0,35.0,152.9,58.9,2.01,,,,,,,,,,,,,,WH J100408.7+180442,1.1019,p,3647.0,0.0,0.0,0.542,28.14,1.28,6.0,
2344,Lao,J100436.9+423632,151.15116,42.60677,0.44202,False,False,False,True,False,False,False,False,False,24.98,8.53,0.58,,,,,WISEA J100436.27+423624.3,,,,,,s,14.72,,9.47,,,111.0,19.0,125.1,7.8,1.87,-22.44,,,,,,,,,,,,,WH J100436.3+423625,0.4421,s,1753.0,1.0,6.0,0.499,16.87,0.78,10.0,
2345,Lao,J100442.9+620656,151.17936,62.11712,0.02549,False,False,True,True,False,False,False,False,False,22.86,,0.96,,,,,DESI J100443.05+620701.6,,,,,,p,45.21,,21.82,,,19.0,36.0,151.6,62.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,
2347,Sasmal,J100501.0+602203,151.2542083,60.36772222,0.23,False,True,False,True,False,False,False,False,False,24.94430261,,-0.58,,,,,,,,"1, 6, 13",2MASX,,s,61.0,,,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,Lao,J100503.4+483715,151.26381,48.61755,0.40834,False,False,False,True,False,False,False,False,False,24.97,,1.25,,,,,DESI J100503.31+483703.2,,,,,,p,13.48,,5.19,,,309.0,55.0,141.3,59.3,1.77,,,,,,,,,,,,,,maxBCG J100512.3+483857,0.1543,s,661.0,144.0,400.0,0.65,21.97,1.0,11.0,
2350,Lao+Sasmal,J100515.3+221037,151.31666,22.17946,0.4671,False,True,False,False,True,False,False,False,False,25.48,9.02,1.01,,,,,WISEA J100515.99+221046.0,"f,j",c,,EE,,s,34.64,,15.99,,,176.0,29.0,66.7,9.5,1.96,-23.23,,,,,,,,,,,,,WH J100510.8+221133,0.1469,s,630.0,87.0,232.0,0.645,21.46,0.98,9.0,N
2351,Lao,J100515.6+231506,151.3169,23.25159,0.67136,False,False,False,True,False,False,False,False,False,26.65,,1.73,,,,,WISEA J100516.05+231505.7,j,,,,,s,147.16,,39.42,,,514.0,71.0,134.3,37.7,1.76,,,,,,,,,,,,,,WH J100515.1+231355,0.7193,s,2642.0,72.0,536.0,0.557,23.62,1.08,9.0,
2352,Lao,J100516.0-053841,151.31786,-5.647,0.70493,False,False,True,False,True,False,False,False,False,25.04,,0.23,,,,,DESI J100516.29-053849.2,,,,,,p,7.03,,5.91,,,169.0,23.0,31.9,21.1,,,,,,,,,,,,,,,,,,,,,,,,,
2353,Lao,J100517.4+552339,151.32272,55.39421,,False,False,False,True,False,False,False,False,False,,,0.85,,,,,,,,,,,,188.84,,99.14,,,,46.0,156.4,64.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2354,Lao+Mirabest,J100600.5+354408,151.49901,35.73475,0.39705,False,True,False,True,False,False,False,False,False,25.55,,0.79,J100600+354405,1951.0,53389.0,422.0,WISEA J100559.76+354405.1,,,,,,s,63.73,56.0,34.87,,2.0,298.0,54.0,147.4,38.2,1.89,,,,,,,,,,,,,,WHL J100556.0+354121,0.3984,s,1599.0,171.0,948.0,0.728,31.67,1.43,16.0,Y
2355,Lao,J100627.2-072422,151.61465,-7.40657,1.25218,False,False,True,True,False,False,False,False,False,26.08,,0.63,,,,,DESI J100627.52-072423.7,,,,,,p,16.8,,10.36,,,351.0,41.0,150.9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,
2357,Lao,J100646.2-062119,151.69475,-6.35703,0.0608,False,False,False,True,False,False,False,False,False,24.42,,1.35,,,,,LCRS B100416.8-060644,,,,,,s,267.21,,95.59,,,169.0,139.0,159.5,69.2,,,,,,,,,,,,,,,WHY18 J100647.5-062222,0.0625,p,274.0,58.0,72.0,0.666,15.36,0.71,16.0,
2358,Lao,J100657.9+552004,151.74146,55.33461,,False,False,True,True,False,False,False,False,False,,,0.83,,,,,,,,,,,,71.88,,38.25,,,,39.0,145.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,,
2359,Lao,J100700.0+410817,151.7478,41.13754,1.14211,False,False,False,True,False,False,False,False,False,26.57,,1.0,,,,,DESI J100659.47+410815.1,,,,,,p,47.9,,22.41,,,440.0,52.0,137.6,41.8,0.16,,,,,,,,,,,,,,WHL J100713.9+410741,0.2977,p,1228.0,167.0,766.0,0.67,23.67,1.3,16.0,
2360,Lao,J100704.6+095054,151.76965,9.84829,0.93409,False,False,False,True,False,False,False,False,False,25.68,,0.49,,,,,DESI J100704.72+095053.9,,,,,,p,14.39,,9.9,,,202.0,25.0,144.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
2361,Lao,J100709.9+133555,151.79092,13.5982,0.9273,False,False,True,True,False,False,False,False,False,26.36,,0.69,,,,,WISEA J100709.82+133553.5,,,,,,s,60.94,,36.02,,,404.0,50.0,168.2,152.9,0.18,,,,,,,,,,,,,,WH J100720.2+133523,1.0036,p,3410.0,155.0,1279.0,0.462,13.14,0.61,6.0,
2362,Sasmal,J100715.7+294049,151.81575,29.68030556,,False,True,False,True,False,False,False,False,False,,,-0.5,,,,,,,,,EE,,,17.0,,,52.0,,,,,,,,,,,,,,,,,,,,WHL J100711.8+294107,0.3703,,,55.31,,0.78,32.48,1.47,20.0,N
2363,Lao,J100735.0+120256,151.89582,12.04904,0.393,False,False,False,True,False,False,False,False,False,25.35,,0.99,,,,,DESI J100735.00+120256.5,,,,,,p,39.11,,18.38,,,153.0,28.0,167.1,25.3,,,,,,,,,,,,,,,WHL J100724.3+120223,0.4934,s,1929.0,160.0,1002.0,0.695,34.0,1.53,15.0,
2364,Lao,J100736.9+643314,151.9041,64.5541,,False,False,True,True,False,False,False,False,False,,,0.85,,,,,,,,,,,,28.5,,14.91,,,,24.0,128.3,10.8,,,,,,,,,,,,,,,,,,,,,,,,,
2365,Lao,J100745.1+580719,151.94,58.12089,0.65593,False,False,True,True,False,False,False,False,False,25.39,,0.38,,,,,WISEA J100745.59+580715.1,c,,,,,s,17.16,,12.87,,,179.0,25.0,122.4,13.1,1.83,,,,,,,,,,,,,,Y21 J100739.5+580747,0.7931,s,2854.0,58.0,448.0,0.62,34.25,1.54,14.0,
2366,Lao,J100755.6-030910,151.98283,-3.15359,1.1138,False,False,True,True,False,False,False,False,False,26.29,,0.37,,,,,DESI J100755.88-030912.9,,,,,,p,43.33,,32.62,,,539.0,64.0,163.1,104.5,0.21,,,,,,,,,,,,,,,,,,,,,,,,
2367,Lao,J100756.5+155015,151.98498,15.83861,1.45283,False,False,False,True,False,False,False,False,False,26.94,,1.24,,,,,WISEA J100756.39+155019.0,j,,,,,s,50.2,,19.49,,,321.0,37.0,134.8,22.4,0.62,,,,,,,,,,,,,,WHL J100803.1+155106,0.2866,s,1186.0,108.0,482.0,0.825,39.24,1.76,14.0,
2368,Lao,J100815.8+085909,152.06528,8.98495,2.33896,False,False,True,True,False,False,False,False,False,27.35,,0.65,,,,,WISEA J100815.66+085905.8,,,,,,s,75.96,,46.42,,,243.0,29.0,131.2,18.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2369,Lao,J100819.8-050910,152.08248,-5.15341,0.76882,False,False,False,True,False,False,False,False,False,25.99,,0.71,,,,,DESI J100819.80-050912.3,,,,,,p,39.54,,22.94,,,251.0,33.0,165.3,73.9,,,,,,,,,,,,,,,Y21 J100819.8-050912,0.7929,p,2854.0,0.0,0.0,0.847,83.0,3.64,23.0,
2370,Lao,J100836.7+281259,152.15493,28.21862,0.13707,False,False,True,True,False,False,False,False,False,24.7,,0.72,,,,,DESI J100837.18+281307.0,g,,,,,p,96.63,,55.67,,,145.0,58.0,145.8,39.5,0.77,,,,,,,,,,,,,,,,,,,,,,,,
2371,Lao,J100842.0+372518,152.17375,37.42054,1.14321,False,True,False,True,False,False,False,False,False,25.83,,-0.1,,,,,DESI J100841.70+372513.9,c,,,,,p,20.14,,21.74,,,186.0,22.0,109.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,,
2372,Lao+Sasmal,J100844.6+014215,152.18634,1.7031,1.10061,False,False,True,True,False,False,False,False,False,27.06,,0.89,,,,,DESI J100844.72+014211.2,f,,8,EE,,p,179.71,,91.51,1040.0,,344.0,41.0,140.8,28.4,,,,,,,,,,,,,,,WH J100842.6+014505,0.9698,p,3326.0,177.0,1449.0,0.502,19.45,0.89,13.0,
2373,Lao,J100857.1-040053,152.23819,-4.01483,,False,False,True,True,False,False,False,False,False,,,0.33,,,,,,,,,,,,13.69,,10.68,,,,21.0,152.5,33.2,,,,,,,,,,,,,,,,,,,,,,,,,
2374,Lao,J100902.8+153454,152.26154,15.58083,0.29141,False,False,True,True,False,False,False,False,False,24.86,,0.16,,,,,DESI J100902.77+153451.0,,,,,,p,31.41,,27.76,,,162.0,36.0,153.0,48.7,1.52,,,,,,,,,,,,,,,,,,,,,,,,
