RA,Dec,z,FR0,FRI,FRII,WAT,NAT,HT,Confused,Double_Double,Diffuse,"L_rad,t",Size_rad,Mstar,R_50,g-r,D_4000,C,mu_50,M_{BH},eta,Q,n,PCA1,PCA2,L_[OIII],HERG-LERG,Plate,Julian,Fibre,SNVSS,SFIRST,RCl,Offset,FIRST_ID,NVSS_ID
12.736422,14.4825,0.272,False,False,True,False,False,False,False,False,False,25.24,8.8,,,,,,,,,,,,,,,1769,53502,27,81.8,,2,,,J005056+142857
12.697272,16.00544,0.2437,False,False,True,False,False,False,True,False,False,24.93,23.44,,,,,,,,,,,,,,,1769,53502,529,50.3,,2,,,J005047+160019
13.772353,13.08381,0.08107,True,False,False,False,False,False,False,False,False,,,11.4,5.974934451156699,1.05,1.91,3.1,9.04915,8.3,-0.966,-2.442,0.602,-0.691,0.201,6.76,0.0,1776,53858,1,47.7,48.6,1,0.36,J005505.3+130501,J005505+130501
8.239358,52.4028,0.2467,False,True,False,False,False,False,False,False,False,24.93,96.29,,,,,,,,,,,,,,,1781,53297,144,49.2,2.6,4,0.71,J003257.4+522410,J003257+522410
8.2287832,52.96061,0.1381,False,False,True,False,False,False,False,False,False,24.98,28.95,,,,,,,,,,,,,,,1781,53297,515,194.6,66.4,2,2.45,J003254.9+525738,J003254+525738
8.3878428,53.95321,0.1689,False,True,False,False,False,True,False,False,False,24.82,45.86,,,,,,,,,,,,,,,1782,53299,213,87.0,7.6,2,1.25,J003333.0+535711,J003333+535711
8.3010747,54.61903,0.1174,False,True,False,False,False,False,False,False,False,25.24,128.06,,,,,,,,,,,,,,,1782,53299,395,507.0,12.6,4,1.16,J003312.2+543708,J003312+543708
8.569751,58.05595,0.09336,True,False,False,False,False,False,False,False,False,,,11.58,11.396594942241212,1.12,2.11,2.54,8.66827,8.37,-0.015,0.088,0.699,1.733,0.771,6.08,0.0,1784,54425,382,57.3,53.0,1,0.04,J003416.7+580321,J003416+580321
8.8009288,58.1634,0.2216,False,False,True,False,False,False,False,False,False,24.88,19.87,,,,,,,,,,,,,,,1784,54425,584,55.2,6.2,2,0.6,J003512.2+580948,J003512+580948
8.9633341,59.49031,0.2021,False,True,False,False,False,False,False,False,False,25.2,39.22,,,,,,,,,,,,,,,1785,54439,120,141.0,,2,,,J003551+592925
8.7542664,59.4798,0.2716,False,True,False,False,False,False,True,False,False,24.96,59.82,,,,,,,,,,,,,,,1785,54439,303,42.8,4.4,4,0.77,J003501.0+592847,J003501+592847
9.709255,63.40165,0.3582,False,False,True,False,False,False,True,False,False,25.46,19.38,,,,,,,,,,,,,,,1788,54468,91,73.2,27.3,2,1.4,J003850.2+632405,J003850+632405
9.7440379,64.19578,0.135,False,False,True,False,False,False,False,False,False,24.72,63.72,,,,,,,,,,,,,,,1788,54468,160,112.0,,4,,,J003858+641144
12.823813,9.53583,0.228,False,True,False,False,False,False,True,False,False,24.9,36.56,,,,,,,,,,,,,,,1789,54259,21,55.0,,2,,,J005117+093208
12.703496,9.49077,0.08233,True,False,False,False,False,False,False,False,False,,,11.15,8.351834938376927,0.98,1.97,3.23,8.50826,8.31,-0.225,-0.637,0.778,1.099,0.547,5.83,0.0,1789,54259,269,44.4,18.7,1,0.57,J005048.8+092926,J005048+092926
12.702575,9.47939,0.08328,True,False,False,False,False,False,False,False,False,,,11.29,4.27408624700645,1.03,1.98,2.98,9.23013,8.36,-0.282,-0.547,0.778,1.096,0.655,6.38,0.0,1789,54259,279,102.3,101.1,1,0.36,J005048.6+092845,J005048+092845
12.714178,11.01775,0.5032,False,False,True,False,False,False,False,False,False,26.22,9.98,,,,,,,,,,,,,,,1789,54259,402,191.8,,2,,,J005051+110103
12.946962,9.50179,0.3016,False,False,True,False,False,False,True,False,False,25.39,13.29,,,,,,,,,,,,,,,1791,54266,79,90.4,,2,,,J005147+093006
12.95672,6.52082,0.175,False,False,True,False,False,False,False,False,False,24.9,75.93,,,,,,,,,,,,,,,1794,54504,282,97.0,,4,,,J005149+063114
13.127929,6.21172,0.1391,False,False,True,False,False,False,False,False,False,24.42,20.46,,,,,,,,,,,,,,,1795,54507,254,52.4,8.5,2,1.12,J005230.7+061242,J005230+061242
13.270431,9.54353,0.0937,False,True,False,False,False,False,False,False,False,23.96,81.02,11.36,6.247041588449042,1.0,1.95,3.43,8.97047,8.8,0.541,-0.389,0.0,1.992,-0.053,6.21,0.0,1796,53884,37,42.0,15.8,2,0.25,J005304.9+093236,J005304+093236
13.151241,10.49314,0.0866,False,True,False,True,False,False,False,False,False,24.98,132.11,11.51,7.784594584140223,1.04,2.02,3.36,8.92935,9.1,0.792,0.666,0.699,2.861,0.326,6.15,0.0,1796,53884,493,526.0,,4,,,J005236+102935
13.249844,6.27201,0.2621,False,False,True,False,False,False,False,False,False,25.0,31.29,,,,,,,,,,,,,,,1797,54507,241,50.6,13.0,2,0.91,J005259.9+061619,J005259+061619
13.252736,8.68148,0.0926,False,False,True,False,False,False,False,False,False,25.26,216.51,10.88,4.563313460466405,0.94,1.82,3.28,8.76326,8.29,-0.144,-1.547,0.602,0.639,-0.071,6.8,1.0,1798,53851,296,869.0,,4,,,J005300+084053
13.390554,8.412,0.2335,False,True,False,False,False,False,True,False,False,25.29,23.3,,,,,,,,,,,,,,,1799,53556,365,126.9,35.9,2,1.31,J005333.7+082443,J005333+082443
13.421949,8.13237,0.1477,False,True,False,False,False,False,True,False,False,24.79,81.83,,,,,,,,,,,,,,,1799,53556,450,108.0,,4,,,J005341+080756
13.440215,7.77428,0.2289,False,True,False,False,False,False,True,False,False,25.18,90.59,,,,,,,,,,,,,,,1799,53556,541,103.6,18.0,4,0.52,J005345.6+074627,J005345+074627
13.436368,9.55052,0.2483,False,False,True,False,False,False,True,False,False,25.28,13.94,,,,,,,,,,,,,,,1800,53884,175,108.7,,2,,,J005344+093301
13.750841,9.79,0.1303,False,False,True,False,False,False,False,False,False,24.5,89.12,,,,,,,,,,,,,,,1804,53886,467,73.0,1.4,4,0.63,J005500.2+094724,J005500+094724
13.853005,7.47946,0.1501,False,False,True,False,False,False,False,False,False,25.23,75.75,,,,,,,,,,,,,,,1805,53875,413,290.0,4.0,4,0.21,J005524.7+072846,J005524+072846
13.94725,7.15899,0.2139,False,True,False,False,False,False,True,False,False,24.81,22.06,,,,,,,,,,,,,,,1805,53875,586,51.4,38.3,2,2.18,J005547.3+070932,J005547+070932
13.856822,8.87123,0.1362,False,True,False,False,False,False,True,False,False,24.62,88.41,,,,,,,,,,,,,,,1806,53559,221,88.0,,4,,,J005525+085216
13.874555,9.59334,0.1473,False,True,False,False,False,False,True,False,False,25.13,238.87,,,,,,,,,,,,,,,1806,53559,498,239.0,39.9,4,0.12,J005529.8+093536,J005529+093536
14.108796,9.60578,0.1463,False,True,False,False,False,False,False,False,False,24.41,37.98,,,,,,,,,,,,,,,1809,53792,483,46.6,8.6,2,0.54,J005626.1+093620,J005626+093620
14.233394,9.25071,0.1597,False,False,True,False,False,False,False,False,False,25.81,32.8,,,,,,,,,,,,,,,1810,53794,468,968.9,,2,,,J005656+091502
14.329971,8.23984,0.3218,False,False,True,False,False,False,False,False,False,25.93,127.93,,,,,,,,,,,,,,,1811,53533,188,274.0,,4,,,J005719+081423
14.29202,8.2084,0.0568,False,True,False,False,False,False,False,False,False,24.4,184.78,11.25,5.473488182049655,1.0,2.04,3.28,8.97529,8.43,1.113,-0.365,0.699,2.564,-0.597,6.0,0.0,1811,53533,280,328.0,,4,,,J005710+081230
14.612177,8.12455,0.0505,False,True,False,False,False,False,True,False,False,24.05,205.73,11.2,7.146978142120512,1.1,1.88,2.4,8.69358,8.28,0.05,-2.33,0.0,0.365,-0.723,6.71,1.0,1812,53795,37,187.4,2.7,4,0.2,J005826.9+080728,J005826+080728
14.736072,8.23262,0.3442,False,False,True,False,False,False,True,False,False,25.16,36.87,,,,,,,,,,,,,,,1813,53903,68,40.1,,2,,,J005856+081357
15.19205,7.25197,0.0448,False,True,False,False,False,False,False,False,False,23.97,482.93,,,,,,,,,,,,,,,1816,53919,70,199.0,83.0,2,0.11,J010046.0+071507,J010046+071507
15.065753,8.32707,0.0918,False,True,False,False,False,False,False,False,False,24.39,59.64,10.87,2.493462887656185,0.97,1.97,2.94,9.27821,8.11,0.929,0.577,0.699,2.941,0.14,6.05,0.0,1816,53919,329,120.3,3.0,2,0.42,J010015.7+081937,J010015+081937
15.183341,7.86395,0.4594,False,False,True,False,False,False,False,False,False,27.4,129.67,,,,,,,,,,,,,,,1817,53851,379,3629.0,,4,,,J010044+075150
15.396703,5.57882,0.1761,False,False,True,False,False,False,False,False,False,25.07,87.31,,,,,,,,,,,,,,,1819,54540,284,143.0,,4,,,J010135+053443
15.448729,7.48642,0.1897,False,True,False,False,False,False,False,False,False,24.63,38.11,,,,,,,,,,,,,,,1819,54540,376,44.0,,2,,,J010147+072911
15.895645,4.70947,0.4721,False,False,True,False,False,False,False,False,False,25.87,51.66,,,,,,,,,,,,,,,1822,53172,264,98.9,0.9,4,0.15,J010334.9+044234,J010334+044234
15.864683,5.53322,0.2504,False,True,False,False,False,False,True,False,False,25.15,18.05,,,,,,,,,,,,,,,1822,53172,312,80.0,,2,,,J010327+053159
16.182532,3.36744,0.1193,False,False,True,False,False,False,True,False,False,24.59,27.59,,,,,,,,,,,,,,,1823,53886,46,109.1,34.6,2,1.53,J010443.8+032202,J010443+032202
16.213182,5.33301,0.1469,False,True,False,False,False,False,False,False,False,24.7,58.51,,,,,,,,,,,,,,,1823,53886,551,89.5,16.9,2,1.26,J010451.1+051958,J010451+051958
14.053692,6.16896,0.08283,True,False,False,False,False,False,False,False,False,,,11.42,4.471401004997588,1.0,1.87,3.23,9.32093,9.06,0.255,-0.195,0.477,1.828,0.341,6.53,0.0,1824,53491,314,256.6,125.0,1,0.93,J005612.8+061008,J005612+061008
14.288596,6.13675,0.1097,False,True,False,False,False,False,True,False,False,24.73,105.77,,,,,,,,,,,,,,,1826,53499,276,178.0,,4,,,J005709+060812
14.344685,6.84987,0.2375,False,True,False,False,False,False,False,False,False,25.87,101.42,,,,,,,,,,,,,,,1826,53499,495,463.0,31.0,4,0.42,J005722.7+065059,J005722+065059
14.498716,7.25357,0.0551,False,True,False,False,False,False,False,False,False,25.18,683.38,,,,,,,,,,,,,,,1827,53531,523,2137.0,45.8,4,0.14,J005759.6+071512,J005759+071512
14.671662,5.94279,0.06111,True,False,False,False,False,False,False,False,False,,,11.28,4.90480841691546,0.97,1.72,3.36,9.10058,8.57,0.622,-1.391,1.041,1.478,-0.725,6.83,0.0,1828,53504,68,169.0,134.0,1,0.36,J005841.1+055634,J005841+055634
14.773939,6.56642,0.0625,False,True,False,False,False,False,False,False,False,23.77,51.49,10.86,4.781863537558275,1.02,1.95,2.93,8.70263,7.83,-1.024,-1.176,0.0,0.001,1.006,5.62,0.0,1829,53494,513,64.1,,2,,,J005905+063359
14.824073,6.84352,0.14,False,True,False,False,False,False,False,False,False,24.57,139.98,,,,,,,,,,,,,,,1829,53494,615,74.1,12.8,4,0.28,J005917.7+065036,J005917+065036
14.909785,5.61323,0.0814,False,True,False,False,False,False,False,False,False,23.85,51.38,11.21,6.641020629234803,1.01,1.89,3.24,8.76735,8.23,0.108,0.134,0.301,1.88,0.678,5.98,0.0,1830,54560,165,44.0,2.5,2,0.72,J005938.3+053647,J005938+053647
14.852469,4.95039,0.3061,False,False,True,False,False,False,True,False,False,25.39,41.23,,,,,,,,,,,,,,,1830,54560,243,87.2,,2,,,J005924+045701
15.283124,5.29764,0.0512,False,True,False,False,False,False,True,False,False,24.49,186.2,10.9,2.895223378721795,1.02,1.65,2.95,9.17846,8.2,0.419,-2.925,0.602,0.372,-1.435,7.19,1.0,1833,54561,571,501.0,5.8,4,0.13,J010107.9+051751,J010107+051751
15.312701,6.23225,0.1021,False,True,False,False,False,True,False,False,False,25.1,35.38,,,,,,,,,,,,,,,1833,54561,586,487.0,210.9,4,1.69,J010115.0+061356,J010115+061356
15.356262,4.34172,0.0522,False,True,False,False,False,False,False,False,False,24.46,220.27,,,,,,,,,,,,,,,1834,54562,83,452.0,155.4,4,0.52,J010125.5+042030,J010125+042030
15.29101,6.32574,0.1779,False,False,True,False,False,False,False,False,False,24.61,13.16,,,,,,,,,,,,,,,1834,54562,326,48.3,,2,,,J010109+061932
13.923945,35.42892,0.1079,False,True,False,False,False,False,False,False,False,24.19,42.15,,,,,,,,,,,,,,,1838,53467,345,53.0,31.8,2,2.88,J005541.7+352544,J005541+352544
14.30073,33.21323,0.4009,False,False,True,False,False,False,False,False,False,25.32,29.85,,,,,,,,,,,,,,,1840,53472,311,41.0,,2,,,J005712+331247
14.51763,33.76156,0.2384,False,False,True,False,False,False,True,False,False,24.81,191.87,,,,,,,,,,,,,,,1841,53491,418,40.8,3.6,4,0.52,J005804.2+334541,J005804+334541
15.215802,30.30453,0.1102,False,True,False,False,False,False,True,False,False,24.47,161.73,,,,,,,,,,,,,,,1845,54144,525,97.0,6.6,4,1.65,J010051.7+301816,J010051+301816
15.234493,30.14647,0.0932,False,False,True,False,False,False,False,False,False,24.23,16.81,,,,,,,,,,,,,,,1845,54144,579,79.0,,2,,,J010056+300847
15.390809,28.62571,0.0824,False,True,False,False,False,False,False,False,False,25.08,288.08,11.47,6.5926037522730425,1.03,1.93,3.16,9.03371,8.4,1.126,-1.342,0.477,1.998,-1.187,6.33,0.0,1846,54173,501,733.0,65.4,4,0.99,J010133.7+283732,J010133+283732
15.393542,28.64309,0.08405,True,False,False,False,False,False,False,False,False,,,11.46,7.530032865550915,1.01,1.81,3.11,8.90823,8.39,0.96,-0.223,0.477,2.499,-0.364,6.02,0.0,1846,54173,505,58.5,20.3,1,1.03,J010134.4+283835,J010134+283835
15.545762,28.06314,0.07299,True,False,False,False,False,False,False,False,False,,,10.71,2.138270245477756,1.0,1.97,2.99,9.25169,8.12,1.251,-1.664,0.602,1.929,-1.499,5.81,0.0,1848,54180,608,327.6,136.4,1,2.87,J010210.9+280347,J010210+280347
16.066891,23.66566,0.3347,False,True,False,False,False,False,True,False,False,25.2,39.16,,,,,,,,,,,,,,,1851,53524,105,47.0,1.8,2,1.22,J010416.0+233956,J010416+233956
16.152009,22.63074,0.2659,False,False,True,False,False,False,False,False,False,25.41,11.99,,,,,,,,,,,,,,,1852,53534,511,127.5,,2,,,J010436+223750
16.323698,20.43057,0.2297,False,True,False,False,False,False,False,False,False,25.12,103.76,,,,,,,,,,,,,,,1853,53566,85,90.0,3.3,4,0.23,J010517.6+202550,J010517+202550
7.5356455,43.9715,0.3636,False,True,False,False,False,False,True,False,False,25.24,32.75,,,,,,,,,,,,,,,1865,53312,594,42.0,,2,,,J003008+435817
7.5140742,44.93359,0.072,False,True,False,False,False,False,True,False,False,23.94,36.31,11.27,4.224404647858698,1.07,2.0,3.15,9.22029,8.48,-0.06,-0.691,0.699,1.227,0.354,6.08,0.0,1866,53314,166,70.2,26.7,2,1.36,J003003.3+445600,J003003+445600
7.4616455,44.56713,0.2788,False,False,True,False,False,False,False,False,False,25.2,11.26,,,,,,,,,,,,,,,1866,53314,287,70.4,,2,,,J002950+443401
7.9413325,50.28786,0.1336,False,False,True,False,False,False,True,False,False,24.88,74.77,,,,,,,,,,,,,,,1869,53327,61,165.0,9.6,4,0.15,J003145.9+501716,J003145+501716
7.9249858,52.08072,0.1399,False,False,True,False,False,False,False,False,False,24.7,23.82,,,,,,,,,,,,,,,1869,53327,550,99.4,,2,,,J003141+520450
8.0631327,53.80242,0.1398,False,False,True,False,False,False,False,False,False,24.66,8.89,,,,,,,,,,,,,,,1870,53383,569,90.3,45.3,2,2.4,J003215.1+534808,J003215+534808
8.2127614,57.79751,0.272,False,False,True,False,False,False,True,False,False,25.01,18.08,,,,,,,,,,,,,,,1872,53386,410,48.1,5.7,2,0.46,J003251.0+574751,J003251+574751
8.894575,61.55059,0.1677,False,True,False,False,False,False,True,False,False,24.59,92.61,,,,,,,,,,,,,,,1875,54453,61,52.3,1.6,4,1.24,J003534.6+613302,J003534+613302
7.7856542,17.29073,0.1876,False,True,False,False,False,False,False,False,False,25.01,107.21,,,,,,,,,,,,,,,1921,53317,354,108.0,44.8,4,2.63,J003108.5+171726,J003108+171726
8.1004211,19.10409,0.0979,False,True,False,False,False,False,True,False,False,24.58,38.08,11.4,4.776906154127631,1.02,1.61,3.04,9.24353,8.18,-1.767,0.224,0.0,0.105,2.559,7.37,1.0,1922,53315,10,163.0,113.3,2,1.03,J003224.1+190614,J003224+190614
8.0186666,17.9805,0.14,False,False,True,False,False,False,False,False,False,25.63,49.21,,,,,,,,,,,,,,,1923,53319,184,847.0,,4,,,J003204+175849
8.3152461,20.10583,0.0755,False,True,False,False,False,False,False,False,False,24.22,33.11,11.22,3.006415138250229,0.98,1.88,2.72,9.46572,8.15,-0.679,-1.855,0.0,-0.064,0.269,5.87,0.0,1925,53327,24,122.1,,2,,,J003315+200620
8.3150258,22.79579,0.0958,False,True,False,False,False,False,True,False,False,24.8,34.36,11.29,4.012831632561001,1.07,1.89,3.27,9.28492,8.53,0.61,-0.049,0.301,2.26,0.081,6.5,0.0,1926,53317,156,282.6,187.0,2,1.4,J003315.6+224744,J003315+224744
8.4426478,21.73036,0.2614,False,True,False,False,False,False,False,False,False,24.89,54.02,,,,,,,,,,,,,,,1927,53321,550,40.0,,2,,,J003346+214349
8.5680105,25.14459,0.2597,False,False,False,False,False,False,True,False,False,25.22,23.27,,,,,,,,,,,,,,,1928,53327,570,85.3,19.3,2,2.37,J003416.3+250840,J003416+250840
8.5274546,22.57306,0.0869,False,True,False,False,False,False,False,False,False,24.53,133.07,11.37,5.155470907110869,1.02,1.89,3.32,9.14728,8.85,-0.735,-0.821,0.477,0.492,0.935,6.28,0.0,1929,53349,184,185.3,92.8,4,0.52,J003406.5+223423,J003406+223423
8.5299555,22.65163,0.0864,False,True,False,False,False,False,False,False,False,24.21,123.31,11.52,6.378585242752295,1.04,1.97,3.27,9.11237,8.84,-0.569,-0.665,0.477,0.746,0.866,6.26,0.0,1929,53349,189,90.0,16.1,4,2.48,J003407.1+223905,J003407+223905
8.490686,22.74342,0.08729,True,False,False,False,False,False,False,False,False,,,11.29,5.307973739231332,1.01,2.0,3.19,9.04196,8.32,-0.284,-1.071,0.477,0.784,0.347,5.99,0.0,1929,53349,355,148.8,102.7,1,1.95,J003357.7+224436,J003357+224436
8.6475433,25.45397,0.4298,False,False,True,False,False,False,False,False,False,26.74,14.44,,,,,,,,,,,,,,,1930,53347,176,903.8,,2,,,J003435+252714
8.7683482,25.91487,0.2371,False,False,True,False,False,False,True,False,False,25.13,14.94,,,,,,,,,,,,,,,1932,53350,254,85.3,,2,,,J003504+255453
8.8691732,24.84644,0.2585,False,True,False,True,False,False,False,False,False,24.94,23.4,,,,,,,,,,,,,,,1933,53381,292,46.0,,2,,,J003528+245047
9.0618673,26.83891,0.08431,True,False,False,False,False,False,False,False,False,,,11.02,6.648670452494747,0.95,1.84,3.07,8.57635,7.92,-0.198,-0.564,0.602,1.168,0.564,6.8,0.0,1935,53387,221,80.8,80.0,1,0.07,J003614.8+265020,J003614+265020
9.0440491,26.73348,0.2269,False,True,False,False,False,False,True,False,False,24.91,24.38,,,,,,,,,,,,,,,1935,53387,270,56.9,,2,,,J003610+264400
9.4782064,28.00496,0.4978,False,False,True,False,False,False,False,False,False,26.02,11.74,,,,,,,,,,,,,,,1939,53389,85,123.5,,2,,,J003754+280017
9.4431875,29.57282,0.289,False,True,False,False,False,False,False,False,False,25.33,113.31,,,,,,,,,,,,,,,1939,53389,466,86.9,,4,,,J003746+293422
9.443515,26.46746,0.4161,False,False,True,False,False,False,False,False,False,25.42,8.68,,,,,,,,,,,,,,,1940,53383,131,47.6,,2,,,J003746+262802
9.6026052,33.21901,0.07615,True,False,False,False,False,False,False,False,False,,,11.39,5.614903696755391,1.08,1.92,3.29,9.09314,8.42,-1.369,-0.741,0.0,-0.078,1.601,6.82,0.0,1943,53386,399,58.0,55.1,1,0.21,J003824.6+331308,J003824+331308
9.9671326,28.85985,0.1336,False,True,False,False,False,False,False,False,False,24.51,38.43,,,,,,,,,,,,,,,1950,53436,268,71.0,,2,,,J003952+285135
9.9476624,28.52766,0.5307,False,False,True,False,False,False,False,False,False,25.88,10.38,,,,,,,,,,,,,,,1950,53436,310,77.8,,2,,,J003947+283139
10.100483,34.90292,0.0994,False,False,True,False,False,False,False,False,False,26.07,2390.99,11.54,9.93914224560632,1.0,1.66,2.84,8.74712,8.84,-1.016,-2.521,-99.0,-0.786,0.203,7.3,0.0,1951,53389,227,4847.0,3399.4,4,0.08,J004024.1+345410,J004024+345410
10.09993,35.73466,0.3971,False,True,False,False,False,False,False,False,False,25.45,46.52,,,,,,,,,,,,,,,1951,53389,422,56.0,,2,,,J004023+354404
10.115822,35.52158,0.2148,False,True,False,False,False,False,True,False,False,24.9,261.07,,,,,,,,,,,,,,,1951,53389,482,62.2,,4,,,J004027+353117
10.184816,34.24664,0.09292,True,False,False,False,False,False,False,False,False,,,10.41,2.52189855778518,1.0,1.85,2.68,8.80836,7.08,-0.221,-2.681,-99.0,-0.107,-0.666,5.78,0.0,1952,53378,551,76.6,72.1,1,3.24,J004044.3+341447,J004044+341447
10.204374,29.81742,0.4205,False,False,True,False,False,False,False,False,False,25.49,9.33,,,,,,,,,,,,,,,1953,53358,29,54.4,,2,,,J004049+294902
10.237996,34.44022,0.157,False,True,False,False,False,False,False,False,False,24.41,73.76,,,,,,,,,,,,,,,1955,53442,343,40.2,5.8,4,2.76,J004057.1+342624,J004057+342624
10.426008,35.96189,0.1191,False,True,False,False,False,False,False,False,False,24.27,34.39,,,,,,,,,,,,,,,1957,53415,123,52.0,,2,,,J004142+355742
10.381776,35.78081,0.09025,True,False,False,False,False,False,False,False,False,,,10.63,2.5747147820701746,0.98,1.81,3.06,9.01036,8.25,0.142,-0.413,0.301,1.59,0.321,6.3,0.0,1957,53415,165,52.6,48.7,1,0.89,J004131.6+354650,J004131+354650
10.378501,33.42904,0.2024,False,True,False,False,False,False,True,False,False,24.67,19.15,,,,,,,,,,,,,,,1958,53385,250,42.0,,2,,,J004130+332544
10.537743,31.8766,0.3342,False,True,False,True,False,False,False,False,False,25.36,18.55,,,,,,,,,,,,,,,1959,53440,564,67.0,,2,,,J004209+315235
10.674986,29.96604,0.09094,True,False,False,False,False,False,False,False,False,,,11.12,5.066085438287138,0.75,1.36,3.1,8.91247,8.38,-1.067,-1.966,0.0,-0.508,0.581,7.0,0.0,1969,53383,164,393.0,388.4,1,0.31,J004241.9+295757,J004241+295757
10.727837,30.8829,0.4356,False,False,True,False,False,False,False,False,False,25.94,20.41,,,,,,,,,,,,,,,1969,53383,575,141.6,,2,,,J004254+305258
12.545765,33.45404,0.4025,False,False,True,False,False,False,False,False,False,25.52,29.33,,,,,,,,,,,,,,,1971,53472,446,63.3,,2,,,J005010+332714
